TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND,SEASON
ATL,2022-05-22,WAS,"POWELL, NORMAN",26,14,2,0,2,3,1,0,0,6,12,0.5,1,2,0.5,1,1,1,1,WAS,0,20,NA,97,80,28.99178082,W,PLAYOFF,2,3,21-22
ATL,2022-05-22,WAS,"HORFORD, AL",30,9,6,2,4,1,1,0,0,4,6,0.6666666667,0,1,0,1,2,0.5,0,WAS,0,17,NA,97,80,35.96712329,W,PLAYOFF,2,3,21-22
ATL,2022-05-22,WAS,"GRANT, JERAMI",42,8,9,0,9,6,0,2,1,3,6,0.5,2,3,0.6666666667,0,0,NA,1,WAS,0,25,NA,97,80,28.19452055,W,PLAYOFF,2,3,21-22
ATL,2022-05-22,WAS,"HARDAWAY, TIM",6,3,0,0,0,1,0,0,0,1,2,0.5,1,1,1,0,0,NA,1,WAS,0,4,NA,97,80,24.28219178,W,PLAYOFF,2,3,21-22
ATL,2022-05-22,WAS,"ANTHONY, CARMELO",6,2,2,1,1,1,0,0,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,WAS,0,5,NA,97,80,37.98082192,W,PLAYOFF,2,3,21-22
ATL,2022-05-22,WAS,"ZELLER, CODY",4,2,3,0,3,0,0,0,0,0,0,NA,0,0,NA,2,2,1,0,WAS,0,5,NA,97,80,29.62739726,W,PLAYOFF,2,3,21-22
ATL,2022-05-24,@WAS,"GEORGE, PAUL",39,32,9,0,9,6,2,2,3,14,24,0.5833333333,4,7,0.5714285714,0,0,NA,2,WAS,0,51,NA,103,98,32.06027397,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"DAVIS, ANTHONY",39,25,12,1,11,1,2,2,0,11,21,0.5238095238,0,1,0,3,4,0.75,0,WAS,0,42,NA,103,98,29.20273973,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"YOUNG, TRAE",39,19,7,0,7,8,1,0,0,7,18,0.3888888889,1,4,0.25,4,4,1,1,WAS,0,35,NA,103,98,23.67671233,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"GRANT, JERAMI",39,11,9,1,8,2,0,2,0,4,12,0.3333333333,1,4,0.25,2,2,1,0,WAS,0,24,NA,103,98,28.2,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"HORFORD, AL",31,6,6,1,5,4,1,4,0,3,3,1,0,0,NA,0,0,NA,1,WAS,0,21,NA,103,98,35.97260274,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"POWELL, NORMAN",30,6,3,0,3,5,0,0,1,2,9,0.2222222222,2,6,0.3333333333,0,0,NA,1,WAS,0,14,NA,103,98,28.99726027,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"ANTHONY, CARMELO",9,2,1,0,1,1,0,0,1,1,3,0.3333333333,0,0,NA,0,0,NA,0,WAS,0,4,NA,103,98,37.98630137,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"HARDAWAY, TIM",9,2,3,0,3,1,0,0,0,1,2,0.5,0,1,0,0,0,NA,0,WAS,0,6,NA,103,98,24.28767123,W,PLAYOFF,3,3,21-22
ATL,2022-05-24,@WAS,"ZELLER, CODY",5,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,WAS,0,0,NA,103,98,29.63287671,W,PLAYOFF,3,3,21-22
ATL,2022-05-25,@WAS,"YOUNG, TRAE",41,32,7,2,5,9,0,0,3,12,28,0.4285714286,4,8,0.5,4,4,1,2,WAS,0,48,NA,108,100,23.67945205,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"DAVIS, ANTHONY",41,24,12,2,10,2,2,2,1,11,15,0.7333333333,0,0,NA,2,2,1,1,WAS,0,42,NA,108,100,29.20547945,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"GEORGE, PAUL",37,22,7,1,6,4,0,1,2,9,21,0.4285714286,2,7,0.2857142857,2,2,1,4,WAS,0,34,NA,108,100,32.0630137,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"POWELL, NORMAN",30,12,3,0,3,12,0,0,0,4,10,0.4,2,2,1,2,2,1,0,WAS,0,27,NA,108,100,29,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"GRANT, JERAMI",41,11,8,1,7,2,0,0,0,4,7,0.5714285714,1,2,0.5,2,2,1,0,WAS,0,21,NA,108,100,28.20273973,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"HARDAWAY, TIM",7,3,0,0,0,0,0,0,1,1,5,0.2,1,4,0.25,0,0,NA,0,WAS,0,3,NA,108,100,24.29041096,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"HORFORD, AL",32,2,8,2,6,1,2,1,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,WAS,0,14,NA,108,100,35.97534247,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"ZELLER, CODY",4,2,0,0,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,WAS,0,2,NA,108,100,29.63561644,W,PLAYOFF,4,3,21-22
ATL,2022-05-25,@WAS,"ANTHONY, CARMELO",7,0,2,0,2,1,1,0,0,0,1,0,0,0,NA,0,0,NA,0,WAS,0,4,NA,108,100,37.9890411,W,PLAYOFF,4,3,21-22
ATL,2022-05-27,WAS,"DAVIS, ANTHONY",40,37,10,0,10,3,1,3,2,17,27,0.6296296296,1,2,0.5,2,2,1,2,WAS,0,54,NA,112,88,29.2109589,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"YOUNG, TRAE",40,28,6,1,5,9,0,0,0,12,22,0.5454545455,4,6,0.6666666667,0,0,NA,0,WAS,0,43,NA,112,88,23.68493151,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"GRANT, JERAMI",40,14,4,0,4,6,2,0,0,5,8,0.625,1,1,1,3,3,1,2,WAS,0,26,NA,112,88,28.20821918,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"POWELL, NORMAN",29,12,9,1,8,7,2,0,1,6,12,0.5,0,1,0,0,0,NA,3,WAS,0,30,NA,112,88,29.00547945,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"GEORGE, PAUL",39,9,5,1,4,7,2,0,1,4,17,0.2352941176,1,5,0.2,0,0,NA,1,WAS,0,23,NA,112,88,32.06849315,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"ANTHONY, CARMELO",8,6,2,0,2,0,0,0,1,3,5,0.6,0,0,NA,0,0,NA,2,WAS,0,8,NA,112,88,37.99452055,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"HORFORD, AL",31,4,8,0,8,2,3,1,0,2,3,0.6666666667,0,0,NA,0,0,NA,2,WAS,0,18,NA,112,88,35.98082192,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"ZELLER, CODY",5,2,3,0,3,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,WAS,0,5,NA,112,88,29.64109589,W,PLAYOFF,5,3,21-22
ATL,2022-05-27,WAS,"HARDAWAY, TIM",8,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,WAS,0,1,NA,112,88,24.29589041,W,PLAYOFF,5,3,21-22
ATL,2022-05-30,@NOP,"GEORGE, PAUL",42,27,7,0,7,9,1,1,1,11,20,0.55,2,7,0.2857142857,3,3,1,2,NOP,0,45,NA,106,78,32.07671233,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"YOUNG, TRAE",40,24,6,2,4,8,0,0,2,11,22,0.5,2,4,0.5,0,0,NA,2,NOP,0,38,NA,106,78,23.69315068,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"DAVIS, ANTHONY",39,22,21,3,18,4,1,9,1,9,20,0.45,0,2,0,4,4,1,3,NOP,0,57,NA,106,78,29.21917808,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"HORFORD, AL",30,10,5,1,4,0,1,2,0,5,10,0.5,0,1,0,0,0,NA,0,NOP,0,18,NA,106,78,35.9890411,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"POWELL, NORMAN",27,8,3,0,3,0,0,0,0,3,8,0.375,0,3,0,2,2,1,2,NOP,0,11,NA,106,78,29.01369863,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"GRANT, JERAMI",39,7,9,1,8,4,0,1,0,3,6,0.5,1,2,0.5,0,0,NA,0,NOP,0,21,NA,106,78,28.21643836,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"HARDAWAY, TIM",9,4,3,0,3,1,0,0,0,1,2,0.5,0,1,0,2,2,1,0,NOP,0,8,NA,106,78,24.30410959,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"ANTHONY, CARMELO",9,2,3,0,3,1,0,1,0,1,2,0.5,0,0,NA,0,0,NA,0,NOP,0,7,NA,106,78,38.00273973,W,PLAYOFF,1,4,21-22
ATL,2022-05-30,@NOP,"ZELLER, CODY",5,2,0,0,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,NOP,0,2,NA,106,78,29.64931507,W,PLAYOFF,1,4,21-22
ATL,2022-06-01,@NOP,"YOUNG, TRAE",39,26,4,2,2,3,0,0,1,11,21,0.5238095238,3,6,0.5,1,1,1,1,NOP,0,33,NA,83,104,23.69863014,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"GEORGE, PAUL",36,18,9,1,8,7,0,0,2,8,24,0.3333333333,0,3,0,2,2,1,2,NOP,0,34,NA,83,104,32.08219178,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"DAVIS, ANTHONY",40,15,7,0,7,3,1,0,1,7,13,0.5384615385,0,1,0,1,2,0.5,0,NOP,0,26,NA,83,104,29.224657530000002,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"POWELL, NORMAN",33,8,4,1,3,2,1,0,1,3,14,0.2142857143,2,4,0.5,0,0,NA,2,NOP,0,15,NA,83,104,29.01917808,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"HORFORD, AL",31,5,11,0,11,1,0,2,1,2,5,0.4,1,1,1,0,0,NA,1,NOP,0,19,NA,83,104,35.99452055,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"HARDAWAY, TIM",8,5,0,0,0,0,0,1,0,2,6,0.3333333333,1,2,0.5,0,0,NA,0,NOP,0,6,NA,83,104,24.30958904,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"GRANT, JERAMI",40,4,3,0,3,5,1,2,0,2,7,0.2857142857,0,3,0,0,0,NA,0,NOP,0,15,NA,83,104,28.22191781,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"ZELLER, CODY",5,2,2,1,1,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,NOP,0,4,NA,83,104,29.65479452,L,PLAYOFF,2,4,21-22
ATL,2022-06-01,@NOP,"ANTHONY, CARMELO",8,0,2,1,1,0,0,0,0,0,3,0,0,0,NA,0,0,NA,0,NOP,0,2,NA,83,104,38.00821918,L,PLAYOFF,2,4,21-22
ATL,2022-06-04,NOP,"YOUNG, TRAE",41,35,5,0,5,13,0,0,2,15,24,0.625,5,8,0.625,0,0,NA,0,NOP,0,53,NA,119,108,23.70684932,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"DAVIS, ANTHONY",42,32,11,2,9,1,3,3,1,16,23,0.6956521739,0,0,NA,0,0,NA,2,NOP,0,50,NA,119,108,29.23287671,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"GEORGE, PAUL",40,22,6,0,6,6,1,0,1,9,21,0.4285714286,2,7,0.2857142857,2,2,1,0,NOP,0,35,NA,119,108,32.09041096,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"POWELL, NORMAN",26,14,3,0,3,6,0,0,0,6,9,0.6666666667,2,2,1,0,0,NA,1,NOP,0,23,NA,119,108,29.02739726,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"GRANT, JERAMI",40,7,6,0,6,5,1,3,1,3,11,0.2727272727,1,2,0.5,0,0,NA,0,NOP,0,22,NA,119,108,28.23013699,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"HORFORD, AL",30,5,7,1,6,2,1,1,0,2,3,0.6666666667,0,0,NA,1,1,1,0,NOP,0,16,NA,119,108,36.00273973,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"ANTHONY, CARMELO",8,2,1,0,1,2,1,0,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,NOP,0,6,NA,119,108,38.01643836,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"HARDAWAY, TIM",8,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,2,1,0,NOP,0,2,NA,119,108,24.31780822,W,PLAYOFF,3,4,21-22
ATL,2022-06-04,NOP,"ZELLER, CODY",5,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NOP,0,1,NA,119,108,29.6630137,W,PLAYOFF,3,4,21-22
ATL,2022-06-06,NOP,"YOUNG, TRAE",38,28,4,2,2,8,0,0,0,12,27,0.4444444444,4,9,0.4444444444,0,0,NA,0,NOP,0,40,NA,107,112,23.71232877,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"GEORGE, PAUL",36,19,6,1,5,6,0,0,0,7,14,0.5,3,6,0.5,2,2,1,1,NOP,0,31,NA,107,112,32.09589041,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"POWELL, NORMAN",32,18,7,1,6,4,1,0,1,7,17,0.4117647059,4,10,0.4,0,0,NA,0,NOP,0,30,NA,107,112,29.03287671,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"DAVIS, ANTHONY",38,16,12,0,12,4,2,4,0,8,17,0.4705882353,0,0,NA,0,0,NA,4,NOP,0,38,NA,107,112,29.23835616,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"GRANT, JERAMI",37,8,5,0,5,3,0,1,0,3,5,0.6,0,0,NA,2,2,1,3,NOP,0,17,NA,107,112,28.23561644,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"HARDAWAY, TIM",13,8,1,0,1,4,0,0,0,2,4,0.5,2,2,1,2,2,1,0,NOP,0,13,NA,107,112,24.32328767,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"ANTHONY, CARMELO",11,6,2,1,1,0,0,1,0,2,7,0.2857142857,0,0,NA,2,2,1,0,NOP,0,9,NA,107,112,38.02191781,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"HORFORD, AL",31,2,5,0,5,1,0,2,2,1,3,0.3333333333,0,1,0,0,0,NA,2,NOP,0,10,NA,107,112,36.00821918,L,PLAYOFF,4,4,21-22
ATL,2022-06-06,NOP,"ZELLER, CODY",4,2,1,1,0,1,0,0,0,0,0,NA,0,0,NA,2,2,1,0,NOP,0,4,NA,107,112,29.66849315,L,PLAYOFF,4,4,21-22
ATL,2022-06-09,@NOP,"GEORGE, PAUL",39,28,9,0,9,5,2,0,0,13,27,0.4814814815,1,8,0.125,1,1,1,1,NOP,0,44,NA,104,96,32.10410959,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"YOUNG, TRAE",44,27,0,0,0,7,1,0,3,11,19,0.5789473684,5,8,0.625,0,0,NA,1,NOP,0,35,NA,104,96,23.72054795,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"DAVIS, ANTHONY",43,16,10,2,8,4,0,3,0,8,15,0.5333333333,0,0,NA,0,0,NA,4,NOP,0,33,NA,104,96,29.24657534,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"GRANT, JERAMI",41,9,4,0,4,6,0,4,2,4,10,0.4,1,4,0.25,0,0,NA,1,NOP,0,23,NA,104,96,28.24383562,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"POWELL, NORMAN",19,9,4,0,4,1,1,0,0,4,5,0.8,0,0,NA,1,1,1,0,NOP,0,15,NA,104,96,29.04109589,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"HORFORD, AL",37,8,14,3,11,2,1,0,0,3,6,0.5,0,0,NA,2,2,1,1,NOP,0,25,NA,104,96,36.01643836,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"ANTHONY, CARMELO",7,5,3,0,3,0,0,0,0,2,3,0.6666666667,1,1,1,0,0,NA,0,NOP,0,8,NA,104,96,38.03013699,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"HARDAWAY, TIM",5,2,2,0,2,3,0,0,2,1,3,0.3333333333,0,0,NA,0,0,NA,1,NOP,0,7,NA,104,96,24.33150685,W,PLAYOFF,5,4,21-22
ATL,2022-06-09,@NOP,"ZELLER, CODY",5,0,2,0,2,0,0,1,0,0,0,NA,0,0,NA,0,0,NA,0,NOP,0,3,NA,104,96,29.67671233,W,PLAYOFF,5,4,21-22
ATL,2022-06-12,NOP,"GEORGE, PAUL",38,43,6,2,4,8,0,0,1,14,31,0.4516129032,7,12,0.5833333333,8,8,1,2,NOP,0,57,NA,124,99,32.11232877,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"YOUNG, TRAE",44,33,5,0,5,9,1,0,0,13,21,0.619047619,5,7,0.7142857143,2,2,1,1,NOP,0,48,NA,124,99,23.72876712,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"DAVIS, ANTHONY",44,27,12,4,8,3,3,4,0,13,18,0.7222222222,0,0,NA,1,2,0.5,1,NOP,0,49,NA,124,99,29.25479452,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"POWELL, NORMAN",21,10,2,0,2,3,0,0,0,4,7,0.5714285714,2,3,0.6666666667,0,0,NA,0,NOP,0,15,NA,124,99,29.04931507,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"HORFORD, AL",37,4,10,2,8,2,1,3,0,2,4,0.5,0,0,NA,0,0,NA,1,NOP,0,20,NA,124,99,36.02465753,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"HARDAWAY, TIM",4,3,2,0,2,0,0,0,0,1,2,0.5,1,1,1,0,0,NA,1,NOP,0,5,NA,124,99,24.33972603,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"GRANT, JERAMI",40,2,7,1,6,5,1,0,2,1,3,0.3333333333,0,0,NA,0,0,NA,2,NOP,0,15,NA,124,99,28.25205479,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"ANTHONY, CARMELO",8,2,0,0,0,0,0,0,0,1,4,0.25,0,0,NA,0,0,NA,1,NOP,0,2,NA,124,99,38.03835616,W,PLAYOFF,6,4,21-22
ATL,2022-06-12,NOP,"ZELLER, CODY",4,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NOP,0,0,NA,124,99,29.68493151,W,PLAYOFF,6,4,21-22
BKN,2022-04-16,DET,"WILLIAMSON, ZION",27,29,11,3,8,4,0,0,1,14,18,0.7777777778,0,0,NA,1,1,1,0,DET,0,44,NA,108,75,21.77808219,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"HARRIS, JOE",24,13,3,0,3,3,1,0,0,5,7,0.7142857143,3,5,0.6,0,0,NA,0,DET,0,20,NA,108,75,30.60821918,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"BOGDANOVIC, BOJAN",19,12,3,0,3,5,0,0,0,3,9,0.3333333333,2,4,0.5,4,4,1,0,DET,0,20,NA,108,75,32.99452055,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"BALL, LONZO",27,10,8,0,8,13,0,0,0,4,11,0.3636363636,0,1,0,2,2,1,0,DET,0,31,NA,108,75,24.46849315,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"YOUNG, THADDEUS",20,10,6,2,4,0,0,0,1,5,8,0.625,0,0,NA,0,2,0,1,DET,0,16,NA,108,75,33.81917808,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"CARUSO, ALEX",22,9,4,0,4,2,1,0,1,3,13,0.2307692308,0,1,0,3,3,1,1,DET,0,16,NA,108,75,28.12876712,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"CLAXTON, NICOLAS",22,8,3,1,2,0,0,1,0,4,8,0.5,0,0,NA,0,1,0,1,DET,0,12,NA,108,75,22.99726027,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"STEVENS, LAMAR",15,8,3,0,3,2,0,0,1,3,6,0.5,0,0,NA,2,2,1,0,DET,0,13,NA,108,75,24.76986301,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"CAULEY-STEIN, WILLIE",7,4,1,0,1,0,0,0,1,2,4,0.5,0,1,0,0,0,NA,0,DET,0,5,NA,108,75,28.66027397,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"THYBULLE, MATISSE",24,3,5,0,5,2,0,0,0,1,3,0.3333333333,1,1,1,0,0,NA,2,DET,0,10,NA,108,75,25.11780822,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"ALDRIDGE, LAMARCUS",15,2,9,0,9,3,0,1,1,1,1,1,0,0,NA,0,0,NA,1,DET,0,15,NA,108,75,36.74246575,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"WINDLER, DYLAN",12,0,0,0,0,1,2,0,1,0,2,0,0,0,NA,0,0,NA,1,DET,0,3,NA,108,75,25.56438356,W,PLAYOFF,1,1,21-22
BKN,2022-04-16,DET,"NESMITH, AARON",6,0,1,0,1,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DET,0,2,NA,108,75,22.49863014,W,PLAYOFF,1,1,21-22
BKN,2022-04-20,DET,"WILLIAMSON, ZION",26,41,6,3,3,4,0,0,1,20,26,0.7692307692,0,0,NA,1,1,1,0,DET,0,51,NA,108,76,21.7890411,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"HARRIS, JOE",23,16,6,0,6,6,1,0,1,6,9,0.6666666667,3,6,0.5,1,1,1,0,DET,0,29,NA,108,76,30.61917808,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"BALL, LONZO",32,12,12,1,11,14,2,2,1,4,16,0.25,0,4,0,4,4,1,2,DET,1,42,NA,108,76,24.47945205,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"CARUSO, ALEX",18,10,3,1,2,1,0,0,0,5,9,0.5555555556,0,0,NA,0,0,NA,1,DET,0,14,NA,108,76,28.13972603,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"BOGDANOVIC, BOJAN",13,7,4,0,4,2,0,0,0,3,7,0.4285714286,1,2,0.5,0,0,NA,0,DET,0,13,NA,108,76,33.00547945,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"THYBULLE, MATISSE",23,4,4,0,4,1,1,0,0,2,5,0.4,0,1,0,0,0,NA,0,DET,0,10,NA,108,76,25.12876712,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"ALDRIDGE, LAMARCUS",15,4,1,1,0,0,0,1,1,2,4,0.5,0,0,NA,0,0,NA,1,DET,0,6,NA,108,76,36.75342466,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"STEVENS, LAMAR",12,4,2,1,1,0,0,0,0,2,6,0.3333333333,0,0,NA,0,0,NA,0,DET,0,6,NA,108,76,24.78082192,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"YOUNG, THADDEUS",17,4,7,1,6,2,1,0,0,2,7,0.2857142857,0,1,0,0,0,NA,0,DET,0,14,NA,108,76,33.83013699,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"CAULEY-STEIN, WILLIE",12,4,6,2,4,0,1,2,1,2,4,0.5,0,0,NA,0,0,NA,2,DET,0,13,NA,108,76,28.67123288,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"CLAXTON, NICOLAS",22,2,5,0,5,1,0,1,0,1,1,1,0,0,NA,0,0,NA,0,DET,0,9,NA,108,76,23.00821918,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"WINDLER, DYLAN",15,0,4,0,4,1,0,0,0,0,4,0,0,1,0,0,0,NA,0,DET,0,5,NA,108,76,25.57534247,W,PLAYOFF,2,1,21-22
BKN,2022-04-20,DET,"NESMITH, AARON",12,0,1,0,1,5,1,0,0,0,3,0,0,0,NA,0,0,NA,0,DET,0,7,NA,108,76,22.50958904,W,PLAYOFF,2,1,21-22
BKN,2022-04-24,@DET,"WILLIAMSON, ZION",31,24,13,3,10,4,2,0,0,12,14,0.8571428571,0,0,NA,0,0,NA,0,DET,0,43,NA,119,73,21.8,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"BALL, LONZO",31,20,5,0,5,10,1,2,0,7,21,0.3333333333,3,11,0.2727272727,3,4,0.75,1,DET,0,38,NA,119,73,24.49041096,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"BOGDANOVIC, BOJAN",15,17,0,0,0,1,0,0,0,7,13,0.5384615385,3,5,0.6,0,0,NA,0,DET,0,18,NA,119,73,33.01643836,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"CLAXTON, NICOLAS",21,10,8,3,5,1,0,2,0,5,6,0.8333333333,0,0,NA,0,0,NA,0,DET,0,21,NA,119,73,23.01917808,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"STEVENS, LAMAR",22,9,3,0,3,2,0,1,0,3,3,1,1,1,1,2,3,0.6666666667,0,DET,0,15,NA,119,73,24.79178082,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"NESMITH, AARON",5,9,3,1,2,2,0,0,0,2,4,0.5,1,2,0.5,4,5,0.8,0,DET,0,14,NA,119,73,22.52054795,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"CARUSO, ALEX",15,8,5,0,5,5,0,0,0,3,6,0.5,2,2,1,0,0,NA,1,DET,0,18,NA,119,73,28.15068493,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"YOUNG, THADDEUS",15,6,5,0,5,2,0,0,1,3,4,0.75,0,0,NA,0,2,0,0,DET,0,13,NA,119,73,33.84109589,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"HARRIS, JOE",18,5,4,0,4,1,2,0,2,2,6,0.3333333333,1,3,0.3333333333,0,0,NA,1,DET,0,12,NA,119,73,30.63013699,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"THYBULLE, MATISSE",21,5,2,0,2,2,0,1,0,2,10,0.2,1,5,0.2,0,0,NA,0,DET,0,10,NA,119,73,25.13972603,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"CAULEY-STEIN, WILLIE",12,4,1,1,0,0,0,2,0,2,2,1,0,0,NA,0,0,NA,1,DET,0,7,NA,119,73,28.68219178,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"ALDRIDGE, LAMARCUS",17,2,6,2,4,2,0,2,0,1,2,0.5,0,0,NA,0,0,NA,1,DET,0,12,NA,119,73,36.76438356,W,PLAYOFF,3,1,21-22
BKN,2022-04-24,@DET,"WINDLER, DYLAN",17,0,4,0,4,1,0,0,0,0,3,0,0,1,0,0,0,NA,0,DET,0,5,NA,119,73,25.58630137,W,PLAYOFF,3,1,21-22
