TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,SEASON
PHX,2022-02-01,BKN,"SUGGS, JALEN",30,15,2,2,0,11,0,0,3,5,17,0.2941176471,1,8,0.125,4,5,0.8,3,BKN,0,28,NA,115,108,20.6109589,W,REG,21-22
PHX,2022-02-01,BKN,"VANDERBILT, JARRED",28,10,4,0,4,1,2,0,0,5,7,0.7142857143,0,0,NA,0,0,NA,6,BKN,0,17,NA,115,108,22.83287671,W,REG,21-22
PHX,2022-02-01,BKN,"HERNANGOMEZ, WILLY",14,8,6,3,3,2,1,1,1,4,8,0.5,0,0,NA,0,0,NA,1,BKN,0,18,NA,115,108,27.68493151,W,REG,21-22
PHX,2022-02-01,BKN,"JEROME, TY",10,2,0,0,0,1,0,0,1,1,1,1,0,0,NA,0,0,NA,0,BKN,0,3,NA,115,108,24.56986301,W,REG,21-22
PHX,2022-02-01,BKN,"SNELL, TONY",10,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,NA,2,BKN,0,1,NA,115,108,30.22739726,W,REG,21-22
PHX,2022-02-03,@ATL,"SUGGS, JALEN",34,23,5,1,4,3,0,1,1,9,22,0.4090909091,3,8,0.375,2,2,1,0,ATL,0,32,NA,87,95,20.61643836,L,REG,21-22
PHX,2022-02-03,@ATL,"BOOKER, DEVIN",37,21,6,1,5,6,0,1,1,6,20,0.3,2,7,0.2857142857,7,8,0.875,2,ATL,0,34,NA,87,95,25.2630137,L,REG,21-22
PHX,2022-02-03,@ATL,"BRIDGES, MIKAL",36,13,6,1,5,4,1,0,2,4,11,0.3636363636,1,2,0.5,4,4,1,3,ATL,0,24,NA,87,95,25.43013699,L,REG,21-22
PHX,2022-02-03,@ATL,"HERNANGOMEZ, WILLY",14,12,14,5,9,1,0,1,2,6,7,0.8571428571,0,0,NA,0,0,NA,1,ATL,0,28,NA,87,95,27.69041096,L,REG,21-22
PHX,2022-02-03,@ATL,"AYTON, DEANDRE",40,10,14,2,12,5,2,1,1,5,11,0.4545454545,0,1,0,0,0,NA,0,ATL,0,32,NA,87,95,23.53424658,L,REG,21-22
PHX,2022-02-03,@ATL,"JOHNSON, CAMERON",27,8,1,0,1,2,0,0,1,3,8,0.375,2,7,0.2857142857,0,0,NA,2,ATL,0,11,NA,87,95,25.92328767,L,REG,21-22
PHX,2022-02-03,@ATL,"VANDERBILT, JARRED",30,0,11,2,9,0,0,5,2,0,4,0,0,0,NA,0,0,NA,2,ATL,0,16,NA,87,95,22.83835616,L,REG,21-22
PHX,2022-02-03,@ATL,"JEROME, TY",12,0,0,0,0,3,0,0,2,0,4,0,0,1,0,0,0,NA,0,ATL,0,3,NA,87,95,24.57534247,L,REG,21-22
PHX,2022-02-03,@ATL,"SNELL, TONY",10,0,2,0,2,0,0,0,0,0,2,0,0,0,NA,0,0,NA,0,ATL,0,2,NA,87,95,30.23287671,L,REG,21-22
PHX,2022-02-05,@WAS,"BOOKER, DEVIN",30,29,5,1,4,4,0,0,2,11,20,0.55,4,7,0.5714285714,3,5,0.6,6,WAS,0,38,NA,139,138,25.26849315,W,REG,21-22
PHX,2022-02-05,@WAS,"SUGGS, JALEN",30,25,2,0,2,8,0,0,3,9,18,0.5,4,9,0.4444444444,3,3,1,2,WAS,0,35,NA,139,138,20.62191781,W,REG,21-22
PHX,2022-02-05,@WAS,"AYTON, DEANDRE",36,19,16,3,13,3,4,2,0,9,24,0.375,0,0,NA,1,2,0.5,4,WAS,0,44,NA,139,138,23.53972603,W,REG,21-22
PHX,2022-02-05,@WAS,"VANDERBILT, JARRED",35,15,11,2,9,5,2,2,2,7,12,0.5833333333,0,0,NA,1,1,1,3,WAS,0,35,NA,139,138,22.84383562,W,REG,21-22
PHX,2022-02-05,@WAS,"JEROME, TY",19,15,1,1,0,2,2,0,4,5,7,0.7142857143,2,4,0.5,3,3,1,1,WAS,0,20,NA,139,138,24.580821920000002,W,REG,21-22
PHX,2022-02-05,@WAS,"BRIDGES, MIKAL",38,14,3,1,2,3,1,0,1,4,7,0.5714285714,3,5,0.6,3,3,1,4,WAS,0,21,NA,139,138,25.43561644,W,REG,21-22
PHX,2022-02-05,@WAS,"HERNANGOMEZ, WILLY",19,11,7,2,5,1,0,0,1,4,7,0.5714285714,0,0,NA,3,3,1,0,WAS,0,19,NA,139,138,27.69589041,W,REG,21-22
PHX,2022-02-05,@WAS,"JOHNSON, CAMERON",39,8,4,1,3,0,0,0,1,3,9,0.3333333333,0,6,0,2,2,1,3,WAS,0,12,NA,139,138,25.92876712,W,REG,21-22
PHX,2022-02-05,@WAS,"SNELL, TONY",17,3,4,0,4,0,0,0,0,1,4,0.25,1,4,0.25,0,0,NA,1,WAS,0,7,NA,139,138,30.23835616,W,REG,21-22
PHX,2022-02-05,@WAS,"TERRY, TYRELL",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,WAS,0,0,NA,139,138,21.35616438,W,REG,21-22
PHX,2022-02-05,@WAS,"KING, LOUIS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,WAS,0,0,NA,139,138,22.83561644,W,REG,21-22
PHX,2022-02-07,@CHI,"BOOKER, DEVIN",37,34,7,1,6,7,1,0,1,13,31,0.4193548387,6,13,0.4615384615,2,3,0.6666666667,1,CHI,0,49,NA,140,136,25.2739726,W,REG,21-22
PHX,2022-02-07,@CHI,"AYTON, DEANDRE",36,25,8,4,4,1,0,1,2,12,18,0.6666666667,0,0,NA,1,1,1,3,CHI,0,35,NA,140,136,23.54520548,W,REG,21-22
PHX,2022-02-07,@CHI,"JOHNSON, CAMERON",36,19,6,0,6,1,2,1,2,6,13,0.4615384615,3,9,0.3333333333,4,6,0.6666666667,4,CHI,0,29,NA,140,136,25.93424658,W,REG,21-22
PHX,2022-02-07,@CHI,"SUGGS, JALEN",31,19,6,0,6,4,2,0,1,2,11,0.1818181818,2,7,0.2857142857,13,16,0.8125,4,CHI,0,31,NA,140,136,20.62739726,W,REG,21-22
PHX,2022-02-07,@CHI,"BRIDGES, MIKAL",38,16,4,1,3,2,3,2,3,3,4,0.75,2,2,1,8,11,0.7272727273,2,CHI,0,27,NA,140,136,25.44109589,W,REG,21-22
PHX,2022-02-07,@CHI,"VANDERBILT, JARRED",36,12,12,3,9,3,0,1,4,4,6,0.6666666667,0,0,NA,4,5,0.8,5,CHI,0,28,NA,140,136,22.84931507,W,REG,21-22
PHX,2022-02-07,@CHI,"JEROME, TY",16,11,2,1,1,3,1,0,0,4,8,0.5,2,5,0.4,1,2,0.5,1,CHI,0,17,NA,140,136,24.58630137,W,REG,21-22
PHX,2022-02-07,@CHI,"HERNANGOMEZ, WILLY",18,2,9,3,6,1,1,0,1,1,4,0.25,0,0,NA,0,0,NA,1,CHI,0,13,NA,140,136,27.70136986,W,REG,21-22
PHX,2022-02-07,@CHI,"SNELL, TONY",17,2,1,1,0,0,0,0,0,0,3,0,0,1,0,2,3,0.6666666667,1,CHI,0,3,NA,140,136,30.24383562,W,REG,21-22
PHX,2022-02-08,@PHI,"BOOKER, DEVIN",34,32,3,0,3,3,0,0,2,12,23,0.5217391304,4,8,0.5,4,5,0.8,2,PHI,0,38,NA,117,120,25.27671233,L,REG,21-22
PHX,2022-02-08,@PHI,"AYTON, DEANDRE",32,24,12,1,11,3,1,0,1,11,12,0.9166666667,0,0,NA,2,2,1,5,PHI,0,40,NA,117,120,23.54794521,L,REG,21-22
PHX,2022-02-08,@PHI,"BRIDGES, MIKAL",33,16,2,0,2,0,5,1,3,6,8,0.75,2,4,0.5,2,2,1,1,PHI,0,24,NA,117,120,25.44383562,L,REG,21-22
PHX,2022-02-08,@PHI,"JOHNSON, CAMERON",32,16,3,0,3,4,2,0,1,6,13,0.4615384615,4,9,0.4444444444,0,0,NA,0,PHI,0,25,NA,117,120,25.9369863,L,REG,21-22
PHX,2022-02-08,@PHI,"JEROME, TY",17,15,3,0,3,0,0,0,3,4,6,0.6666666667,2,3,0.6666666667,5,5,1,2,PHI,0,18,NA,117,120,24.5890411,L,REG,21-22
PHX,2022-02-08,@PHI,"VANDERBILT, JARRED",30,5,7,1,6,1,1,1,3,2,6,0.3333333333,0,0,NA,1,2,0.5,2,PHI,0,15,NA,117,120,22.85205479,L,REG,21-22
PHX,2022-02-08,@PHI,"SUGGS, JALEN",28,5,3,1,2,5,2,0,0,1,6,0.1666666667,0,3,0,3,3,1,6,PHI,0,15,NA,117,120,20.63013699,L,REG,21-22
PHX,2022-02-08,@PHI,"HERNANGOMEZ, WILLY",18,4,5,2,3,1,0,0,2,2,8,0.25,0,0,NA,0,0,NA,1,PHI,0,10,NA,117,120,27.70410959,L,REG,21-22
PHX,2022-02-08,@PHI,"SNELL, TONY",16,0,2,0,2,1,1,0,0,0,0,NA,0,0,NA,0,0,NA,2,PHI,0,4,NA,117,120,30.24657534,L,REG,21-22
PHX,2022-02-10,MIL,"BOOKER, DEVIN",34,43,5,2,3,3,1,0,0,17,25,0.68,6,7,0.8571428571,3,3,1,1,MIL,0,52,NA,125,86,25.28219178,W,REG,21-22
PHX,2022-02-10,MIL,"AYTON, DEANDRE",30,24,12,4,8,0,0,2,1,11,15,0.7333333333,0,0,NA,2,3,0.6666666667,0,MIL,0,38,NA,125,86,23.55342466,W,REG,21-22
PHX,2022-02-10,MIL,"JOHNSON, CAMERON",33,18,11,0,11,2,0,0,3,6,13,0.4615384615,6,11,0.5454545455,0,0,NA,2,MIL,0,31,NA,125,86,25.94246575,W,REG,21-22
PHX,2022-02-10,MIL,"JEROME, TY",17,9,4,0,4,1,2,0,1,3,11,0.2727272727,2,9,0.2222222222,1,2,0.5,5,MIL,0,16,NA,125,86,24.59452055,W,REG,21-22
PHX,2022-02-10,MIL,"BRIDGES, MIKAL",33,8,1,1,0,3,1,0,3,2,8,0.25,2,6,0.3333333333,2,2,1,0,MIL,0,13,NA,125,86,25.44931507,W,REG,21-22
PHX,2022-02-10,MIL,"VANDERBILT, JARRED",31,7,8,2,6,3,2,1,1,3,5,0.6,0,0,NA,1,1,1,2,MIL,0,21,NA,125,86,22.85753425,W,REG,21-22
PHX,2022-02-10,MIL,"SUGGS, JALEN",26,7,3,0,3,6,1,0,1,3,7,0.4285714286,1,5,0.2,0,0,NA,3,MIL,0,17,NA,125,86,20.63561644,W,REG,21-22
PHX,2022-02-10,MIL,"SNELL, TONY",16,5,1,0,1,2,0,0,2,2,4,0.5,1,2,0.5,0,0,NA,1,MIL,0,8,NA,125,86,30.25205479,W,REG,21-22
PHX,2022-02-10,MIL,"HERNANGOMEZ, WILLY",20,4,16,6,10,2,0,0,0,2,7,0.2857142857,0,0,NA,0,0,NA,3,MIL,0,22,NA,125,86,27.70958904,W,REG,21-22
PHX,2022-02-12,ORL,"BOOKER, DEVIN",35,29,4,0,4,3,0,0,2,8,20,0.4,4,11,0.3636363636,9,10,0.9,3,ORL,0,36,NA,124,109,25.28767123,W,REG,21-22
PHX,2022-02-12,ORL,"BRIDGES, MIKAL",33,28,4,1,3,1,1,2,1,10,14,0.7142857143,4,8,0.5,4,4,1,3,ORL,0,36,NA,124,109,25.45479452,W,REG,21-22
PHX,2022-02-12,ORL,"SUGGS, JALEN",25,24,2,0,2,4,2,0,0,7,11,0.6363636364,3,5,0.6,7,9,0.7777777778,4,ORL,0,32,NA,124,109,20.64109589,W,REG,21-22
PHX,2022-02-12,ORL,"JOHNSON, CAMERON",33,13,7,3,4,2,0,0,1,4,12,0.3333333333,3,11,0.2727272727,2,2,1,3,ORL,0,22,NA,124,109,25.94794521,W,REG,21-22
PHX,2022-02-12,ORL,"HERNANGOMEZ, WILLY",19,10,7,2,5,3,1,0,0,3,5,0.6,0,0,NA,4,4,1,1,ORL,0,21,NA,124,109,27.71506849,W,REG,21-22
PHX,2022-02-12,ORL,"VANDERBILT, JARRED",29,6,4,1,3,1,1,2,4,3,3,1,0,0,NA,0,0,NA,2,ORL,0,14,NA,124,109,22.8630137,W,REG,21-22
PHX,2022-02-12,ORL,"AYTON, DEANDRE",32,6,9,1,8,2,0,1,1,2,7,0.2857142857,0,0,NA,2,2,1,1,ORL,0,18,NA,124,109,23.55890411,W,REG,21-22
PHX,2022-02-12,ORL,"SNELL, TONY",16,5,2,0,2,1,0,0,1,1,2,0.5,1,2,0.5,2,2,1,1,ORL,0,8,NA,124,109,30.25753425,W,REG,21-22
PHX,2022-02-12,ORL,"JEROME, TY",18,3,3,1,2,4,1,0,1,1,5,0.2,1,4,0.25,0,0,NA,0,ORL,0,11,NA,124,109,24.6,W,REG,21-22
PHX,2022-02-15,LAC,"BOOKER, DEVIN",34,39,6,1,5,3,0,0,2,13,22,0.5909090909,6,7,0.8571428571,7,8,0.875,1,LAC,0,48,NA,109,112,25.29589041,L,REG,21-22
PHX,2022-02-15,LAC,"BRIDGES, MIKAL",33,14,4,1,3,1,1,1,1,3,6,0.5,3,4,0.75,5,5,1,2,LAC,0,21,NA,109,112,25.4630137,L,REG,21-22
PHX,2022-02-15,LAC,"SUGGS, JALEN",28,13,2,0,2,2,1,1,4,4,12,0.3333333333,0,4,0,5,6,0.8333333333,6,LAC,0,19,NA,109,112,20.64931507,L,REG,21-22
PHX,2022-02-15,LAC,"AYTON, DEANDRE",32,12,8,2,6,2,0,1,1,4,6,0.6666666667,0,0,NA,4,4,1,3,LAC,0,23,NA,109,112,23.56712329,L,REG,21-22
PHX,2022-02-15,LAC,"JOHNSON, CAMERON",31,10,2,1,1,1,1,0,2,3,10,0.3,2,8,0.25,2,2,1,3,LAC,0,14,NA,109,112,25.95616438,L,REG,21-22
PHX,2022-02-15,LAC,"SNELL, TONY",16,8,4,0,4,0,0,0,1,3,5,0.6,0,2,0,2,2,1,0,LAC,0,12,NA,109,112,30.26575342,L,REG,21-22
PHX,2022-02-15,LAC,"VANDERBILT, JARRED",32,6,10,4,6,2,4,2,2,2,8,0.25,0,0,NA,2,2,1,0,LAC,0,24,NA,109,112,22.87123288,L,REG,21-22
PHX,2022-02-15,LAC,"HERNANGOMEZ, WILLY",18,6,6,2,4,1,0,0,1,2,8,0.25,0,0,NA,2,3,0.6666666667,1,LAC,0,13,NA,109,112,27.72328767,L,REG,21-22
PHX,2022-02-15,LAC,"JEROME, TY",16,1,3,0,3,3,1,0,0,0,3,0,0,3,0,1,2,0.5,1,LAC,0,8,NA,109,112,24.60821918,L,REG,21-22
PHX,2022-02-16,HOU,"BOOKER, DEVIN",35,41,3,0,3,4,0,0,1,10,19,0.5263157895,2,6,0.3333333333,19,19,1,5,HOU,0,48,NA,128,117,25.29863014,W,REG,21-22
PHX,2022-02-16,HOU,"SUGGS, JALEN",30,19,3,0,3,5,4,0,1,6,10,0.6,3,5,0.6,4,6,0.6666666667,6,HOU,0,31,NA,128,117,20.65205479,W,REG,21-22
PHX,2022-02-16,HOU,"JOHNSON, CAMERON",23,16,5,1,4,0,0,0,1,5,12,0.4166666667,3,10,0.3,3,4,0.75,2,HOU,0,21,NA,128,117,25.95890411,W,REG,21-22
PHX,2022-02-16,HOU,"JEROME, TY",18,10,3,0,3,2,0,0,4,2,9,0.2222222222,0,6,0,6,6,1,0,HOU,0,15,NA,128,117,24.6109589,W,REG,21-22
PHX,2022-02-16,HOU,"BRIDGES, MIKAL",34,9,5,1,4,1,1,2,4,2,5,0.4,0,1,0,5,7,0.7142857143,2,HOU,0,18,NA,128,117,25.46575342,W,REG,21-22
PHX,2022-02-16,HOU,"SMITH, JALEN",32,8,6,2,4,0,0,1,0,3,7,0.4285714286,0,1,0,2,5,0.4,2,HOU,0,15,NA,128,117,21.92328767,W,REG,21-22
PHX,2022-02-16,HOU,"HERNANGOMEZ, WILLY",16,8,6,3,3,1,0,0,1,4,6,0.6666666667,0,0,NA,0,0,NA,0,HOU,0,15,NA,128,117,27.7260274,W,REG,21-22
PHX,2022-02-16,HOU,"VANDERBILT, JARRED",29,7,12,3,9,0,0,0,0,3,4,0.75,0,0,NA,1,2,0.5,0,HOU,0,19,NA,128,117,22.8739726,W,REG,21-22
PHX,2022-02-16,HOU,"LANDALE, JOCK",8,7,4,0,4,0,0,1,1,2,2,1,0,0,NA,3,4,0.75,1,HOU,0,12,NA,128,117,26.31232877,W,REG,21-22
PHX,2022-02-16,HOU,"SNELL, TONY",14,3,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,NA,1,HOU,0,4,NA,128,117,30.26849315,W,REG,21-22
PHX,2022-02-16,HOU,"TERRY, TYRELL",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,HOU,0,0,NA,128,117,21.38630137,W,REG,21-22
PHX,2022-02-24,@OKC,"BOOKER, DEVIN",32,27,2,0,2,1,1,0,0,12,29,0.4137931034,1,6,0.1666666667,2,2,1,3,OKC,0,31,NA,90,127,25.32054795,L,REG,21-22
PHX,2022-02-24,@OKC,"JOHNSON, CAMERON",28,14,5,2,3,1,1,0,1,5,15,0.3333333333,4,11,0.3636363636,0,0,NA,2,OKC,0,21,NA,90,127,25.98082192,L,REG,21-22
PHX,2022-02-24,@OKC,"HERNANGOMEZ, WILLY",19,14,9,4,5,2,0,0,1,5,6,0.8333333333,0,0,NA,4,6,0.6666666667,3,OKC,0,25,NA,90,127,27.74794521,L,REG,21-22
PHX,2022-02-24,@OKC,"SMITH, JALEN",29,12,10,5,5,0,0,1,0,4,8,0.5,2,6,0.3333333333,2,2,1,4,OKC,0,23,NA,90,127,21.94520548,L,REG,21-22
PHX,2022-02-24,@OKC,"BRIDGES, MIKAL",30,6,3,1,2,2,1,0,2,2,6,0.3333333333,2,5,0.4,0,0,NA,1,OKC,0,12,NA,90,127,25.48767123,L,REG,21-22
PHX,2022-02-24,@OKC,"SUGGS, JALEN",32,5,4,2,2,5,0,0,2,2,15,0.1333333333,0,6,0,1,2,0.5,3,OKC,0,14,NA,90,127,20.6739726,L,REG,21-22
PHX,2022-02-24,@OKC,"JEROME, TY",14,4,2,0,2,5,0,0,0,2,7,0.2857142857,0,5,0,0,0,NA,1,OKC,0,11,NA,90,127,24.63287671,L,REG,21-22
PHX,2022-02-24,@OKC,"LANDALE, JOCK",10,4,2,1,1,1,1,2,1,2,5,0.4,0,0,NA,0,0,NA,0,OKC,0,10,NA,90,127,26.33424658,L,REG,21-22
PHX,2022-02-24,@OKC,"VANDERBILT, JARRED",28,2,11,7,4,1,2,2,0,1,4,0.25,0,0,NA,0,0,NA,5,OKC,0,18,NA,90,127,22.89589041,L,REG,21-22
PHX,2022-02-24,@OKC,"DUNN, KRIS",18,2,5,0,5,3,2,0,4,0,2,0,0,0,NA,2,2,1,4,OKC,0,12,NA,90,127,27.93972603,L,REG,21-22
PHX,2022-02-25,NOP,"BOOKER, DEVIN",34,36,4,1,3,4,1,0,3,13,21,0.619047619,4,5,0.8,6,8,0.75,3,NOP,0,45,NA,122,135,25.32328767,L,REG,21-22
PHX,2022-02-25,NOP,"SUGGS, JALEN",30,24,3,1,2,4,2,0,4,9,17,0.5294117647,1,5,0.2,5,5,1,5,NOP,0,33,NA,122,135,20.67671233,L,REG,21-22
PHX,2022-02-25,NOP,"JOHNSON, CAMERON",34,19,1,0,1,2,3,0,1,6,10,0.6,3,5,0.6,4,5,0.8,3,NOP,0,25,NA,122,135,25.98356164,L,REG,21-22
PHX,2022-02-25,NOP,"BRIDGES, MIKAL",33,17,1,0,1,2,0,1,2,7,10,0.7,3,6,0.5,0,1,0,3,NOP,0,21,NA,122,135,25.49041096,L,REG,21-22
PHX,2022-02-25,NOP,"HERNANGOMEZ, WILLY",26,9,6,1,5,5,1,0,4,4,9,0.4444444444,0,0,NA,1,1,1,4,NOP,0,21,NA,122,135,27.75068493,L,REG,21-22
PHX,2022-02-25,NOP,"SMITH, JALEN",27,7,6,2,4,0,0,1,1,3,7,0.4285714286,1,4,0.25,0,0,NA,2,NOP,0,14,NA,122,135,21.94794521,L,REG,21-22
PHX,2022-02-25,NOP,"VANDERBILT, JARRED",32,6,10,6,4,3,1,1,5,3,10,0.3,0,0,NA,0,0,NA,2,NOP,0,21,NA,122,135,22.89863014,L,REG,21-22
PHX,2022-02-25,NOP,"DUNN, KRIS",16,2,2,0,2,1,1,0,2,0,2,0,0,0,NA,2,2,1,2,NOP,0,6,NA,122,135,27.94246575,L,REG,21-22
PHX,2022-02-25,NOP,"LANDALE, JOCK",8,2,1,1,0,0,2,1,0,1,2,0.5,0,0,NA,0,0,NA,0,NOP,0,6,NA,122,135,26.3369863,L,REG,21-22
PHX,2022-02-27,UTA,"BOOKER, DEVIN",35,41,1,0,1,3,1,0,3,17,25,0.68,4,7,0.5714285714,3,3,1,5,UTA,0,46,NA,103,111,25.32876712,L,REG,21-22
PHX,2022-02-27,UTA,"SUGGS, JALEN",30,19,4,0,4,7,1,0,2,5,14,0.3571428571,4,8,0.5,5,6,0.8333333333,1,UTA,0,31,NA,103,111,20.68219178,L,REG,21-22
PHX,2022-02-27,UTA,"HERNANGOMEZ, WILLY",26,10,8,3,5,3,0,1,1,4,6,0.6666666667,0,0,NA,2,4,0.5,2,UTA,0,22,NA,103,111,27.75616438,L,REG,21-22
PHX,2022-02-27,UTA,"BRIDGES, MIKAL",32,9,3,0,3,2,0,0,1,2,5,0.4,1,3,0.3333333333,4,4,1,0,UTA,0,14,NA,103,111,25.49589041,L,REG,21-22
PHX,2022-02-27,UTA,"VANDERBILT, JARRED",30,9,9,4,5,3,1,1,5,4,11,0.3636363636,0,0,NA,1,1,1,5,UTA,0,23,NA,103,111,22.90410959,L,REG,21-22
PHX,2022-02-27,UTA,"SMITH, JALEN",27,8,9,2,7,1,1,0,2,3,7,0.4285714286,0,4,0,2,3,0.6666666667,2,UTA,0,19,NA,103,111,21.95342466,L,REG,21-22
PHX,2022-02-27,UTA,"JOHNSON, CAMERON",36,5,5,1,4,0,1,0,3,2,7,0.2857142857,1,5,0.2,0,0,NA,3,UTA,0,11,NA,103,111,25.9890411,L,REG,21-22
PHX,2022-02-27,UTA,"DUNN, KRIS",16,2,4,0,4,5,0,0,0,1,5,0.2,0,0,NA,0,0,NA,1,UTA,0,11,NA,103,111,27.94794521,L,REG,21-22
PHX,2022-02-27,UTA,"LANDALE, JOCK",8,0,1,0,1,0,1,0,0,0,1,0,0,0,NA,0,0,NA,1,UTA,0,2,NA,103,111,26.34246575,L,REG,21-22
PHX,2022-03-02,POR,"BOOKER, DEVIN",37,37,6,1,5,2,1,1,2,16,24,0.6666666667,5,10,0.5,0,0,NA,4,POR,0,47,NA,109,85,25.3369863,W,REG,21-22
PHX,2022-03-02,POR,"JOHNSON, CAMERON",33,16,5,1,4,0,4,0,1,4,12,0.3333333333,3,9,0.3333333333,5,5,1,4,POR,0,25,NA,109,85,25.99726027,W,REG,21-22
PHX,2022-03-02,POR,"SUGGS, JALEN",30,16,3,0,3,4,1,0,3,5,12,0.4166666667,2,7,0.2857142857,4,6,0.6666666667,2,POR,0,24,NA,109,85,20.69041096,W,REG,21-22
PHX,2022-03-02,POR,"HERNANGOMEZ, WILLY",26,14,10,2,8,6,0,0,1,5,10,0.5,0,0,NA,4,4,1,1,POR,0,30,NA,109,85,27.76438356,W,REG,21-22
PHX,2022-03-02,POR,"VANDERBILT, JARRED",31,9,6,2,4,4,1,0,2,4,5,0.8,0,0,NA,1,1,1,4,POR,0,20,NA,109,85,22.91232877,W,REG,21-22
PHX,2022-03-02,POR,"BRIDGES, MIKAL",34,6,4,1,3,0,2,0,3,2,9,0.2222222222,1,4,0.25,1,2,0.5,1,POR,0,12,NA,109,85,25.50410959,W,REG,21-22
PHX,2022-03-02,POR,"DUNN, KRIS",17,6,6,1,5,2,2,0,3,2,5,0.4,0,0,NA,2,2,1,0,POR,0,16,NA,109,85,27.95616438,W,REG,21-22
PHX,2022-03-02,POR,"SMITH, JALEN",24,5,13,6,7,0,0,0,1,2,7,0.2857142857,1,4,0.25,0,0,NA,2,POR,0,18,NA,109,85,21.96164384,W,REG,21-22
PHX,2022-03-02,POR,"LANDALE, JOCK",8,0,0,0,0,1,0,1,1,0,0,NA,0,0,NA,0,0,NA,0,POR,0,2,NA,109,85,26.35068493,W,REG,21-22
PHX,2022-03-04,NYK,"BOOKER, DEVIN",27,45,6,1,5,4,1,0,2,16,29,0.5517241379,5,8,0.625,8,8,1,6,NYK,0,56,NA,118,98,25.34246575,W,REG,21-22
PHX,2022-03-04,NYK,"SUGGS, JALEN",31,16,2,0,2,0,2,0,1,6,13,0.4615384615,1,5,0.2,3,3,1,2,NYK,0,20,NA,118,98,20.69589041,W,REG,21-22
PHX,2022-03-04,NYK,"AYTON, DEANDRE",30,12,9,4,5,2,2,1,2,5,9,0.5555555556,0,0,NA,2,6,0.3333333333,1,NYK,0,26,NA,118,98,23.61369863,W,REG,21-22
PHX,2022-03-04,NYK,"DUNN, KRIS",17,11,0,0,0,1,1,1,1,5,8,0.625,0,0,NA,1,1,1,0,NYK,0,14,NA,118,98,27.96164384,W,REG,21-22
PHX,2022-03-04,NYK,"BRIDGES, MIKAL",37,9,4,1,3,0,1,0,2,2,7,0.2857142857,1,5,0.2,4,4,1,1,NYK,0,14,NA,118,98,25.50958904,W,REG,21-22
PHX,2022-03-04,NYK,"JOHNSON, CAMERON",31,9,7,0,7,2,2,0,0,2,11,0.1818181818,2,9,0.2222222222,3,3,1,1,NYK,0,20,NA,118,98,26.00273973,W,REG,21-22
PHX,2022-03-04,NYK,"VANDERBILT, JARRED",29,8,9,3,6,3,3,0,2,4,5,0.8,0,0,NA,0,0,NA,2,NYK,0,23,NA,118,98,22.91780822,W,REG,21-22
PHX,2022-03-04,NYK,"HERNANGOMEZ, WILLY",14,6,9,3,6,1,1,1,0,3,5,0.6,0,0,NA,0,0,NA,0,NYK,0,18,NA,118,98,27.76986301,W,REG,21-22
PHX,2022-03-04,NYK,"SMITH, JALEN",22,2,8,2,6,2,0,0,0,1,4,0.25,0,2,0,0,0,NA,1,NYK,0,12,NA,118,98,21.96712329,W,REG,21-22
PHX,2022-03-04,NYK,"JEROME, TY",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,NYK,0,0,NA,118,98,24.65479452,W,REG,21-22
PHX,2022-03-04,NYK,"SNELL, TONY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,NYK,0,0,NA,118,98,30.31232877,W,REG,21-22
PHX,2022-03-06,@MIL,"BOOKER, DEVIN",32,23,8,1,7,2,1,0,4,8,18,0.4444444444,3,9,0.3333333333,4,5,0.8,2,MIL,0,34,NA,87,122,25.34794521,L,REG,21-22
PHX,2022-03-06,@MIL,"LEONARD, KAWHI",34,15,3,1,2,7,3,1,6,7,14,0.5,1,5,0.2,0,0,NA,1,MIL,0,29,NA,87,122,30.68493151,L,REG,21-22
PHX,2022-03-06,@MIL,"AYTON, DEANDRE",32,12,11,3,8,2,0,2,3,5,10,0.5,0,0,NA,2,4,0.5,5,MIL,0,27,NA,87,122,23.61917808,L,REG,21-22
PHX,2022-03-06,@MIL,"BRIDGES, MIKAL",33,11,3,1,2,1,0,0,1,3,11,0.2727272727,1,4,0.25,4,5,0.8,2,MIL,0,15,NA,87,122,25.51506849,L,REG,21-22
PHX,2022-03-06,@MIL,"SUGGS, JALEN",26,8,1,0,1,3,1,0,2,1,10,0.1,0,4,0,6,8,0.75,1,MIL,0,13,NA,87,122,20.70136986,L,REG,21-22
PHX,2022-03-06,@MIL,"VANDERBILT, JARRED",25,7,4,0,4,0,0,1,1,2,4,0.5,0,0,NA,3,4,0.75,1,MIL,0,12,NA,87,122,22.92328767,L,REG,21-22
