TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND
ATL,5/24/2022,@WAS,"GRANT, JERAMI",39,11,9,1,8,2,0,2,0,4,12,0.3333333333,1,4,0.25,2,2,1,0,WAS,0,24,,103,98,28.2,W,PLAYOFF,3,3
ATL,5/24/2022,@WAS,"HORFORD, AL",31,6,6,1,5,4,1,4,0,3,3,1,0,0,,0,0,,1,WAS,0,21,,103,98,35.97260274,W,PLAYOFF,3,3
ATL,5/24/2022,@WAS,"POWELL, NORMAN",30,6,3,0,3,5,0,0,1,2,9,0.2222222222,2,6,0.3333333333,0,0,,1,WAS,0,14,,103,98,28.99726027,W,PLAYOFF,3,3
ATL,5/24/2022,@WAS,"ANTHONY, CARMELO",9,2,1,0,1,1,0,0,1,1,3,0.3333333333,0,0,,0,0,,0,WAS,0,4,,103,98,37.98630137,W,PLAYOFF,3,3
ATL,5/24/2022,@WAS,"HARDAWAY, TIM",9,2,3,0,3,1,0,0,0,1,2,0.5,0,1,0,0,0,,0,WAS,0,6,,103,98,24.28767123,W,PLAYOFF,3,3
ATL,5/24/2022,@WAS,"ZELLER, CODY",5,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,1,WAS,0,0,,103,98,29.63287671,W,PLAYOFF,3,3
ATL,5/25/2022,@WAS,"YOUNG, TRAE",41,32,7,2,5,9,0,0,3,12,28,0.4285714286,4,8,0.5,4,4,1,2,WAS,0,48,,108,100,23.67945205,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"DAVIS, ANTHONY",41,24,12,2,10,2,2,2,1,11,15,0.7333333333,0,0,,2,2,1,1,WAS,0,42,,108,100,29.20547945,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"GEORGE, PAUL",37,22,7,1,6,4,0,1,2,9,21,0.4285714286,2,7,0.2857142857,2,2,1,4,WAS,0,34,,108,100,32.0630137,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"POWELL, NORMAN",30,12,3,0,3,12,0,0,0,4,10,0.4,2,2,1,2,2,1,0,WAS,0,27,,108,100,29,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"GRANT, JERAMI",41,11,8,1,7,2,0,0,0,4,7,0.5714285714,1,2,0.5,2,2,1,0,WAS,0,21,,108,100,28.20273973,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"HARDAWAY, TIM",7,3,0,0,0,0,0,0,1,1,5,0.2,1,4,0.25,0,0,,0,WAS,0,3,,108,100,24.29041096,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"HORFORD, AL",32,2,8,2,6,1,2,1,0,1,3,0.3333333333,0,0,,0,0,,0,WAS,0,14,,108,100,35.97534247,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"ZELLER, CODY",4,2,0,0,0,0,0,0,0,1,1,1,0,0,,0,0,,0,WAS,0,2,,108,100,29.63561644,W,PLAYOFF,4,3
ATL,5/25/2022,@WAS,"ANTHONY, CARMELO",7,0,2,0,2,1,1,0,0,0,1,0,0,0,,0,0,,0,WAS,0,4,,108,100,37.9890411,W,PLAYOFF,4,3
ATL,5/27/2022,WAS,"DAVIS, ANTHONY",40,37,10,0,10,3,1,3,2,17,27,0.6296296296,1,2,0.5,2,2,1,2,WAS,0,54,,112,88,29.2109589,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"YOUNG, TRAE",40,28,6,1,5,9,0,0,0,12,22,0.5454545455,4,6,0.6666666667,0,0,,0,WAS,0,43,,112,88,23.68493151,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"GRANT, JERAMI",40,14,4,0,4,6,2,0,0,5,8,0.625,1,1,1,3,3,1,2,WAS,0,26,,112,88,28.20821918,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"POWELL, NORMAN",29,12,9,1,8,7,2,0,1,6,12,0.5,0,1,0,0,0,,3,WAS,0,30,,112,88,29.00547945,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"GEORGE, PAUL",39,9,5,1,4,7,2,0,1,4,17,0.2352941176,1,5,0.2,0,0,,1,WAS,0,23,,112,88,32.06849315,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"ANTHONY, CARMELO",8,6,2,0,2,0,0,0,1,3,5,0.6,0,0,,0,0,,2,WAS,0,8,,112,88,37.99452055,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"HORFORD, AL",31,4,8,0,8,2,3,1,0,2,3,0.6666666667,0,0,,0,0,,2,WAS,0,18,,112,88,35.98082192,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"ZELLER, CODY",5,2,3,0,3,0,0,0,0,1,1,1,0,0,,0,0,,0,WAS,0,5,,112,88,29.64109589,W,PLAYOFF,5,3
ATL,5/27/2022,WAS,"HARDAWAY, TIM",8,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,WAS,0,1,,112,88,24.29589041,W,PLAYOFF,5,3
ATL,5/30/2022,@NOP,"GEORGE, PAUL",42,27,7,0,7,9,1,1,1,11,20,0.55,2,7,0.2857142857,3,3,1,2,NOP,0,45,,106,78,32.07671233,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"YOUNG, TRAE",40,24,6,2,4,8,0,0,2,11,22,0.5,2,4,0.5,0,0,,2,NOP,0,38,,106,78,23.69315068,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"DAVIS, ANTHONY",39,22,21,3,18,4,1,9,1,9,20,0.45,0,2,0,4,4,1,3,NOP,0,57,,106,78,29.21917808,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"HORFORD, AL",30,10,5,1,4,0,1,2,0,5,10,0.5,0,1,0,0,0,,0,NOP,0,18,,106,78,35.9890411,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"POWELL, NORMAN",27,8,3,0,3,0,0,0,0,3,8,0.375,0,3,0,2,2,1,2,NOP,0,11,,106,78,29.01369863,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"GRANT, JERAMI",39,7,9,1,8,4,0,1,0,3,6,0.5,1,2,0.5,0,0,,0,NOP,0,21,,106,78,28.21643836,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"HARDAWAY, TIM",9,4,3,0,3,1,0,0,0,1,2,0.5,0,1,0,2,2,1,0,NOP,0,8,,106,78,24.30410959,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"ANTHONY, CARMELO",9,2,3,0,3,1,0,1,0,1,2,0.5,0,0,,0,0,,0,NOP,0,7,,106,78,38.00273973,W,PLAYOFF,1,4
ATL,5/30/2022,@NOP,"ZELLER, CODY",5,2,0,0,0,0,0,0,0,1,1,1,0,0,,0,0,,0,NOP,0,2,,106,78,29.64931507,W,PLAYOFF,1,4
ATL,6/1/2022,@NOP,"YOUNG, TRAE",39,26,4,2,2,3,0,0,1,11,21,0.5238095238,3,6,0.5,1,1,1,1,NOP,0,33,,83,104,23.69863014,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"GEORGE, PAUL",36,18,9,1,8,7,0,0,2,8,24,0.3333333333,0,3,0,2,2,1,2,NOP,0,34,,83,104,32.08219178,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"DAVIS, ANTHONY",40,15,7,0,7,3,1,0,1,7,13,0.5384615385,0,1,0,1,2,0.5,0,NOP,0,26,,83,104,29.22465753,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"POWELL, NORMAN",33,8,4,1,3,2,1,0,1,3,14,0.2142857143,2,4,0.5,0,0,,2,NOP,0,15,,83,104,29.01917808,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"HORFORD, AL",31,5,11,0,11,1,0,2,1,2,5,0.4,1,1,1,0,0,,1,NOP,0,19,,83,104,35.99452055,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"HARDAWAY, TIM",8,5,0,0,0,0,0,1,0,2,6,0.3333333333,1,2,0.5,0,0,,0,NOP,0,6,,83,104,24.30958904,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"GRANT, JERAMI",40,4,3,0,3,5,1,2,0,2,7,0.2857142857,0,3,0,0,0,,0,NOP,0,15,,83,104,28.22191781,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"ZELLER, CODY",5,2,2,1,1,0,0,0,0,1,1,1,0,0,,0,0,,0,NOP,0,4,,83,104,29.65479452,L,PLAYOFF,2,4
ATL,6/1/2022,@NOP,"ANTHONY, CARMELO",8,0,2,1,1,0,0,0,0,0,3,0,0,0,,0,0,,0,NOP,0,2,,83,104,38.00821918,L,PLAYOFF,2,4
ATL,6/4/2022,NOP,"YOUNG, TRAE",41,35,5,0,5,13,0,0,2,15,24,0.625,5,8,0.625,0,0,,0,NOP,0,53,,119,108,23.70684932,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"DAVIS, ANTHONY",42,32,11,2,9,1,3,3,1,16,23,0.6956521739,0,0,,0,0,,2,NOP,0,50,,119,108,29.23287671,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"GEORGE, PAUL",40,22,6,0,6,6,1,0,1,9,21,0.4285714286,2,7,0.2857142857,2,2,1,0,NOP,0,35,,119,108,32.09041096,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"POWELL, NORMAN",26,14,3,0,3,6,0,0,0,6,9,0.6666666667,2,2,1,0,0,,1,NOP,0,23,,119,108,29.02739726,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"GRANT, JERAMI",40,7,6,0,6,5,1,3,1,3,11,0.2727272727,1,2,0.5,0,0,,0,NOP,0,22,,119,108,28.23013699,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"HORFORD, AL",30,5,7,1,6,2,1,1,0,2,3,0.6666666667,0,0,,1,1,1,0,NOP,0,16,,119,108,36.00273973,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"ANTHONY, CARMELO",8,2,1,0,1,2,1,0,0,1,3,0.3333333333,0,0,,0,0,,0,NOP,0,6,,119,108,38.01643836,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"HARDAWAY, TIM",8,2,0,0,0,0,0,0,0,0,3,0,0,2,0,2,2,1,0,NOP,0,2,,119,108,24.31780822,W,PLAYOFF,3,4
ATL,6/4/2022,NOP,"ZELLER, CODY",5,0,1,0,1,0,0,0,0,0,0,,0,0,,0,0,,0,NOP,0,1,,119,108,29.6630137,W,PLAYOFF,3,4
ATL,6/6/2022,NOP,"YOUNG, TRAE",38,28,4,2,2,8,0,0,0,12,27,0.4444444444,4,9,0.4444444444,0,0,,0,NOP,0,40,,107,112,23.71232877,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"GEORGE, PAUL",36,19,6,1,5,6,0,0,0,7,14,0.5,3,6,0.5,2,2,1,1,NOP,0,31,,107,112,32.09589041,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"POWELL, NORMAN",32,18,7,1,6,4,1,0,1,7,17,0.4117647059,4,10,0.4,0,0,,0,NOP,0,30,,107,112,29.03287671,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"DAVIS, ANTHONY",38,16,12,0,12,4,2,4,0,8,17,0.4705882353,0,0,,0,0,,4,NOP,0,38,,107,112,29.23835616,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"GRANT, JERAMI",37,8,5,0,5,3,0,1,0,3,5,0.6,0,0,,2,2,1,3,NOP,0,17,,107,112,28.23561644,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"HARDAWAY, TIM",13,8,1,0,1,4,0,0,0,2,4,0.5,2,2,1,2,2,1,0,NOP,0,13,,107,112,24.32328767,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"ANTHONY, CARMELO",11,6,2,1,1,0,0,1,0,2,7,0.2857142857,0,0,,2,2,1,0,NOP,0,9,,107,112,38.02191781,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"HORFORD, AL",31,2,5,0,5,1,0,2,2,1,3,0.3333333333,0,1,0,0,0,,2,NOP,0,10,,107,112,36.00821918,L,PLAYOFF,4,4
ATL,6/6/2022,NOP,"ZELLER, CODY",4,2,1,1,0,1,0,0,0,0,0,,0,0,,2,2,1,0,NOP,0,4,,107,112,29.66849315,L,PLAYOFF,4,4
ATL,6/9/2022,@NOP,"GEORGE, PAUL",39,28,9,0,9,5,2,0,0,13,27,0.4814814815,1,8,0.125,1,1,1,1,NOP,0,44,,104,96,32.10410959,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"YOUNG, TRAE",44,27,0,0,0,7,1,0,3,11,19,0.5789473684,5,8,0.625,0,0,,1,NOP,0,35,,104,96,23.72054795,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"DAVIS, ANTHONY",43,16,10,2,8,4,0,3,0,8,15,0.5333333333,0,0,,0,0,,4,NOP,0,33,,104,96,29.24657534,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"GRANT, JERAMI",41,9,4,0,4,6,0,4,2,4,10,0.4,1,4,0.25,0,0,,1,NOP,0,23,,104,96,28.24383562,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"POWELL, NORMAN",19,9,4,0,4,1,1,0,0,4,5,0.8,0,0,,1,1,1,0,NOP,0,15,,104,96,29.04109589,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"HORFORD, AL",37,8,14,3,11,2,1,0,0,3,6,0.5,0,0,,2,2,1,1,NOP,0,25,,104,96,36.01643836,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"ANTHONY, CARMELO",7,5,3,0,3,0,0,0,0,2,3,0.6666666667,1,1,1,0,0,,0,NOP,0,8,,104,96,38.03013699,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"HARDAWAY, TIM",5,2,2,0,2,3,0,0,2,1,3,0.3333333333,0,0,,0,0,,1,NOP,0,7,,104,96,24.33150685,W,PLAYOFF,5,4
ATL,6/9/2022,@NOP,"ZELLER, CODY",5,0,2,0,2,0,0,1,0,0,0,,0,0,,0,0,,0,NOP,0,3,,104,96,29.67671233,W,PLAYOFF,5,4
ATL,6/12/2022,NOP,"GEORGE, PAUL",38,43,6,2,4,8,0,0,1,14,31,0.4516129032,7,12,0.5833333333,8,8,1,2,NOP,0,57,,124,99,32.11232877,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"YOUNG, TRAE",44,33,5,0,5,9,1,0,0,13,21,0.619047619,5,7,0.7142857143,2,2,1,1,NOP,0,48,,124,99,23.72876712,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"DAVIS, ANTHONY",44,27,12,4,8,3,3,4,0,13,18,0.7222222222,0,0,,1,2,0.5,1,NOP,0,49,,124,99,29.25479452,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"POWELL, NORMAN",21,10,2,0,2,3,0,0,0,4,7,0.5714285714,2,3,0.6666666667,0,0,,0,NOP,0,15,,124,99,29.04931507,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"HORFORD, AL",37,4,10,2,8,2,1,3,0,2,4,0.5,0,0,,0,0,,1,NOP,0,20,,124,99,36.02465753,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"HARDAWAY, TIM",4,3,2,0,2,0,0,0,0,1,2,0.5,1,1,1,0,0,,1,NOP,0,5,,124,99,24.33972603,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"GRANT, JERAMI",40,2,7,1,6,5,1,0,2,1,3,0.3333333333,0,0,,0,0,,2,NOP,0,15,,124,99,28.25205479,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"ANTHONY, CARMELO",8,2,0,0,0,0,0,0,0,1,4,0.25,0,0,,0,0,,1,NOP,0,2,,124,99,38.03835616,W,PLAYOFF,6,4
ATL,6/12/2022,NOP,"ZELLER, CODY",4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,NOP,0,0,,124,99,29.68493151,W,PLAYOFF,6,4
BKN,4/16/2022,DET,"WILLIAMSON, ZION",27,29,11,3,8,4,0,0,1,14,18,0.7777777778,0,0,,1,1,1,0,DET,0,44,,108,75,21.77808219,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"HARRIS, JOE",24,13,3,0,3,3,1,0,0,5,7,0.7142857143,3,5,0.6,0,0,,0,DET,0,20,,108,75,30.60821918,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"BOGDANOVIC, BOJAN",19,12,3,0,3,5,0,0,0,3,9,0.3333333333,2,4,0.5,4,4,1,0,DET,0,20,,108,75,32.99452055,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"BALL, LONZO",27,10,8,0,8,13,0,0,0,4,11,0.3636363636,0,1,0,2,2,1,0,DET,0,31,,108,75,24.46849315,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"YOUNG, THADDEUS",20,10,6,2,4,0,0,0,1,5,8,0.625,0,0,,0,2,0,1,DET,0,16,,108,75,33.81917808,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"CARUSO, ALEX",22,9,4,0,4,2,1,0,1,3,13,0.2307692308,0,1,0,3,3,1,1,DET,0,16,,108,75,28.12876712,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"CLAXTON, NICOLAS",22,8,3,1,2,0,0,1,0,4,8,0.5,0,0,,0,1,0,1,DET,0,12,,108,75,22.99726027,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"STEVENS, LAMAR",15,8,3,0,3,2,0,0,1,3,6,0.5,0,0,,2,2,1,0,DET,0,13,,108,75,24.76986301,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"CAULEY-STEIN, WILLIE",7,4,1,0,1,0,0,0,1,2,4,0.5,0,1,0,0,0,,0,DET,0,5,,108,75,28.66027397,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"THYBULLE, MATISSE",24,3,5,0,5,2,0,0,0,1,3,0.3333333333,1,1,1,0,0,,2,DET,0,10,,108,75,25.11780822,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"ALDRIDGE, LAMARCUS",15,2,9,0,9,3,0,1,1,1,1,1,0,0,,0,0,,1,DET,0,15,,108,75,36.74246575,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"WINDLER, DYLAN",12,0,0,0,0,1,2,0,1,0,2,0,0,0,,0,0,,1,DET,0,3,,108,75,25.56438356,W,PLAYOFF,1,1
BKN,4/16/2022,DET,"NESMITH, AARON",6,0,1,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,DET,0,2,,108,75,22.49863014,W,PLAYOFF,1,1
BKN,4/20/2022,DET,"WILLIAMSON, ZION",26,41,6,3,3,4,0,0,1,20,26,0.7692307692,0,0,,1,1,1,0,DET,0,51,,108,76,21.7890411,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"HARRIS, JOE",23,16,6,0,6,6,1,0,1,6,9,0.6666666667,3,6,0.5,1,1,1,0,DET,0,29,,108,76,30.61917808,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"BALL, LONZO",32,12,12,1,11,14,2,2,1,4,16,0.25,0,4,0,4,4,1,2,DET,1,42,,108,76,24.47945205,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"CARUSO, ALEX",18,10,3,1,2,1,0,0,0,5,9,0.5555555556,0,0,,0,0,,1,DET,0,14,,108,76,28.13972603,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"BOGDANOVIC, BOJAN",13,7,4,0,4,2,0,0,0,3,7,0.4285714286,1,2,0.5,0,0,,0,DET,0,13,,108,76,33.00547945,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"THYBULLE, MATISSE",23,4,4,0,4,1,1,0,0,2,5,0.4,0,1,0,0,0,,0,DET,0,10,,108,76,25.12876712,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"ALDRIDGE, LAMARCUS",15,4,1,1,0,0,0,1,1,2,4,0.5,0,0,,0,0,,1,DET,0,6,,108,76,36.75342466,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"STEVENS, LAMAR",12,4,2,1,1,0,0,0,0,2,6,0.3333333333,0,0,,0,0,,0,DET,0,6,,108,76,24.78082192,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"YOUNG, THADDEUS",17,4,7,1,6,2,1,0,0,2,7,0.2857142857,0,1,0,0,0,,0,DET,0,14,,108,76,33.83013699,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"CAULEY-STEIN, WILLIE",12,4,6,2,4,0,1,2,1,2,4,0.5,0,0,,0,0,,2,DET,0,13,,108,76,28.67123288,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"CLAXTON, NICOLAS",22,2,5,0,5,1,0,1,0,1,1,1,0,0,,0,0,,0,DET,0,9,,108,76,23.00821918,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"WINDLER, DYLAN",15,0,4,0,4,1,0,0,0,0,4,0,0,1,0,0,0,,0,DET,0,5,,108,76,25.57534247,W,PLAYOFF,2,1
BKN,4/20/2022,DET,"NESMITH, AARON",12,0,1,0,1,5,1,0,0,0,3,0,0,0,,0,0,,0,DET,0,7,,108,76,22.50958904,W,PLAYOFF,2,1
BKN,4/24/2022,@DET,"WILLIAMSON, ZION",31,24,13,3,10,4,2,0,0,12,14,0.8571428571,0,0,,0,0,,0,DET,0,43,,119,73,21.8,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"BALL, LONZO",31,20,5,0,5,10,1,2,0,7,21,0.3333333333,3,11,0.2727272727,3,4,0.75,1,DET,0,38,,119,73,24.49041096,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"BOGDANOVIC, BOJAN",15,17,0,0,0,1,0,0,0,7,13,0.5384615385,3,5,0.6,0,0,,0,DET,0,18,,119,73,33.01643836,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"CLAXTON, NICOLAS",21,10,8,3,5,1,0,2,0,5,6,0.8333333333,0,0,,0,0,,0,DET,0,21,,119,73,23.01917808,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"STEVENS, LAMAR",22,9,3,0,3,2,0,1,0,3,3,1,1,1,1,2,3,0.6666666667,0,DET,0,15,,119,73,24.79178082,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"NESMITH, AARON",5,9,3,1,2,2,0,0,0,2,4,0.5,1,2,0.5,4,5,0.8,0,DET,0,14,,119,73,22.52054795,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"CARUSO, ALEX",15,8,5,0,5,5,0,0,0,3,6,0.5,2,2,1,0,0,,1,DET,0,18,,119,73,28.15068493,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"YOUNG, THADDEUS",15,6,5,0,5,2,0,0,1,3,4,0.75,0,0,,0,2,0,0,DET,0,13,,119,73,33.84109589,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"HARRIS, JOE",18,5,4,0,4,1,2,0,2,2,6,0.3333333333,1,3,0.3333333333,0,0,,1,DET,0,12,,119,73,30.63013699,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"THYBULLE, MATISSE",21,5,2,0,2,2,0,1,0,2,10,0.2,1,5,0.2,0,0,,0,DET,0,10,,119,73,25.13972603,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"CAULEY-STEIN, WILLIE",12,4,1,1,0,0,0,2,0,2,2,1,0,0,,0,0,,1,DET,0,7,,119,73,28.68219178,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"ALDRIDGE, LAMARCUS",17,2,6,2,4,2,0,2,0,1,2,0.5,0,0,,0,0,,1,DET,0,12,,119,73,36.76438356,W,PLAYOFF,3,1
BKN,4/24/2022,@DET,"WINDLER, DYLAN",17,0,4,0,4,1,0,0,0,0,3,0,0,1,0,0,0,,0,DET,0,5,,119,73,25.58630137,W,PLAYOFF,3,1
BKN,4/28/2022,@DET,"WILLIAMSON, ZION",30,26,5,0,5,3,0,1,0,12,14,0.8571428571,0,0,,2,2,1,2,DET,0,35,,106,84,21.8109589,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"CLAXTON, NICOLAS",28,14,9,3,6,2,1,3,2,7,10,0.7,0,0,,0,0,,1,DET,0,29,,106,84,23.03013699,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"HARRIS, JOE",30,12,7,0,7,6,0,0,1,3,9,0.3333333333,2,4,0.5,4,4,1,0,DET,0,25,,106,84,30.64109589,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"YOUNG, THADDEUS",18,12,3,1,2,1,1,2,0,6,11,0.5454545455,0,0,,0,0,,0,DET,0,19,,106,84,33.85205479,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"BALL, LONZO",33,10,6,0,6,8,0,0,2,4,15,0.2666666667,2,3,0.6666666667,0,0,,2,DET,0,24,,106,84,24.50136986,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"BOGDANOVIC, BOJAN",21,10,3,0,3,2,0,0,1,3,11,0.2727272727,1,5,0.2,3,3,1,0,DET,0,15,,106,84,33.02739726,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"THYBULLE, MATISSE",26,8,1,0,1,6,2,2,1,3,8,0.375,2,5,0.4,0,0,,1,DET,0,19,,106,84,25.15068493,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"CARUSO, ALEX",16,5,3,0,3,4,1,0,0,2,6,0.3333333333,0,0,,1,1,1,0,DET,0,13,,106,84,28.16164384,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"ALDRIDGE, LAMARCUS",14,4,9,1,8,0,0,0,0,2,2,1,0,0,,0,0,,1,DET,0,13,,106,84,36.77534247,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"STEVENS, LAMAR",11,3,5,0,5,3,0,0,0,1,2,0.5,1,1,1,0,0,,0,DET,0,11,,106,84,24.80273973,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"CAULEY-STEIN, WILLIE",3,2,2,2,0,0,0,0,0,1,2,0.5,0,0,,0,0,,0,DET,0,4,,106,84,28.69315068,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"WINDLER, DYLAN",7,0,4,0,4,1,0,0,1,0,1,0,0,0,,0,0,,1,DET,0,5,,106,84,25.59726027,W,PLAYOFF,4,1
BKN,4/28/2022,@DET,"NESMITH, AARON",3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,1,DET,0,0,,106,84,22.53150685,W,PLAYOFF,4,1
BKN,5/9/2022,WAS,"WILLIAMSON, ZION",31,22,10,4,6,2,0,1,0,9,17,0.5294117647,0,0,,4,4,1,1,WAS,0,35,,103,119,21.84109589,L,PLAYOFF,1,2
BKN,5/9/2022,WAS,"BALL, LONZO",32,15,3,0,3,13,0,0,4,6,17,0.3529411765,1,2,0.5,2,2,1,2,WAS,0,31,,103,119,24.53150685,L,PLAYOFF,1,2
BKN,5/9/2022,WAS,"BOGDANOVIC, BOJAN",18,15,2,0,2,1,0,0,0,5,9,0.5555555556,1,1,1,4,4,1,0,WAS,0,18,,103,119,33.05753425,L,PLAYOFF,1,2
BKN,5/9/2022,WAS,"HARRIS, JOE",31,11,1,0,1,3,0,0,1,4,8,0.5,3,4,0.75,0,0,,0,WAS,0,15,,103,119,30.67123288,L,PLAYOFF,1,2
BKN,5/9/2022,WAS,"CLAXTON, NICOLAS",22,10,4,1,3,0,0,2,1,5,6,0.8333333333,0,0,,0,4,0,3,WAS,0,16,,103,119,23.06027397,L,PLAYOFF,1,2
BKN,5/9/2022,WAS,"ALDRIDGE, LAMARCUS",16,10,6,0,6,0,0,0,0,5,6,0.8333333333,0,0,,0,0,,2,WAS,0,16,,103,119,36.80547945,L,PLAYOFF,1,2
